scenario_id,allocation_method_id,model_id,policy_id,store_id,item_id,forecast_total_units,uncertainty_std_28,target_order_quantity,unit_purchase_cost,allocated_order_quantity,served_units,shortage_units,leftover_units,stockout_occurred,holding_cost_units,shortage_cost_units,operational_cost_units,purchase_spend,budget_limit,capacity_limit,target_coverage_percent
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_035,35.4548,6.7218,42,2.508,39,28.0,0.0,11.0,0,11.0,0.0,11.0,97.81199999999998,4958.092559999999,3731,92.85714285714286
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_036,20.5981,10.9639,32,1.728,30,19.0,0.0,11.0,0,11.0,0.0,11.0,51.84,4958.092559999999,3731,93.75
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_037,176.2754,84.8492,259,1.536,247,197.0,0.0,50.0,0,50.0,0.0,50.0,379.392,4958.092559999999,3731,95.36679536679536
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_038,19.544,7.2221,27,2.988,25,25.0,0.0,0.0,0,0.0,0.0,0.0,74.7,4958.092559999999,3731,92.5925925925926
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_039,166.3572,66.6762,231,2.3879999999999995,219,173.0,0.0,46.0,0,46.0,0.0,46.0,522.9719999999999,4958.092559999999,3731,94.8051948051948
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_040,27.014,13.0333,40,1.536,38,25.0,0.0,13.0,0,13.0,0.0,13.0,58.368,4958.092559999999,3731,95.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_041,106.9998,33.85,140,1.788,133,133.0,6.0,0.0,1,0.0,30.0,30.0,237.804,4958.092559999999,3731,95.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_042,90.0984,15.0905,105,1.008,100,87.0,0.0,13.0,0,13.0,0.0,13.0,100.8,4958.092559999999,3731,95.23809523809524
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_043,46.7816,23.7351,70,1.536,66,46.0,0.0,20.0,0,20.0,0.0,20.0,101.376,4958.092559999999,3731,94.28571428571428
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_044,21.8368,6.9995,29,1.728,27,14.0,0.0,13.0,0,13.0,0.0,13.0,46.656,4958.092559999999,3731,93.10344827586206
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_045,11.0246,3.5572,15,2.3879999999999995,14,7.0,0.0,7.0,0,7.0,0.0,7.0,33.431999999999995,4958.092559999999,3731,93.33333333333331
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_046,42.4949,15.8125,58,1.188,56,40.0,0.0,16.0,0,16.0,0.0,16.0,66.52799999999999,4958.092559999999,3731,96.55172413793105
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_047,48.4799,13.5191,62,0.6,59,29.0,0.0,30.0,0,30.0,0.0,30.0,35.4,4958.092559999999,3731,95.16129032258064
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_048,45.583,10.435,56,0.8999999999999999,54,46.0,0.0,8.0,0,8.0,0.0,8.0,48.6,4958.092559999999,3731,96.42857142857144
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_049,25.7006,7.0331,33,2.844,31,24.0,0.0,7.0,0,7.0,0.0,7.0,88.164,4958.092559999999,3731,93.93939393939394
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,CA_1,FOODS_3_050,11.572,4.1519,16,1.344,15,2.0,0.0,13.0,0,13.0,0.0,13.0,20.16,4958.092559999999,3731,93.75
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,0.876,14,1.3188,5,2.0,0.0,3.0,0,3.0,0.0,3.0,6.593999999999999,2505.30048,2114,35.714285714285715
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,12.695,43,1.536,43,28.0,0.0,15.0,0,15.0,0.0,15.0,66.048,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,9.1022,22,2.184,22,8.0,0.0,14.0,0,14.0,0.0,14.0,48.048,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,1.8893,9,3.588,3,3.0,0.0,0.0,0,0.0,0.0,0.0,10.764,2505.30048,2114,33.33333333333333
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,9.4408,49,1.368,49,35.0,0.0,14.0,0,14.0,0.0,14.0,67.032,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,7.2673,27,4.728,27,18.0,0.0,9.0,0,9.0,0.0,9.0,127.656,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,74.4041,162,0.15,162,43.0,0.0,119.0,0,119.0,0.0,119.0,24.3,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,170.4077,199,0.444,199,51.0,0.0,148.0,0,148.0,0.0,148.0,88.356,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,9.3851,22,1.368,22,7.0,0.0,15.0,0,15.0,0.0,15.0,30.096,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,3.9332,16,1.704,6,6.0,2.0,0.0,1,0.0,10.0,10.0,10.224,2505.30048,2114,37.5
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,5.3781,19,1.1279999999999997,19,11.0,0.0,8.0,0,8.0,0.0,8.0,21.431999999999995,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,8.6062,28,1.608,28,4.0,0.0,24.0,0,24.0,0.0,24.0,45.024,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,6.6475,18,1.548,18,10.0,0.0,8.0,0,8.0,0.0,8.0,27.864,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,3.4233,16,1.188,6,4.0,0.0,2.0,0,2.0,0.0,2.0,7.128,2505.30048,2114,37.5
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,8.4129,42,1.068,42,39.0,0.0,3.0,0,3.0,0.0,3.0,44.856,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,4.7787,15,1.788,6,6.0,6.0,0.0,1,0.0,30.0,30.0,10.728,2505.30048,2114,40.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,4.2624,9,1.188,3,3.0,2.0,0.0,1,0.0,10.0,10.0,3.564,2505.30048,2114,33.33333333333333
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,5.2788,21,2.724,21,10.0,0.0,11.0,0,11.0,0.0,11.0,57.20399999999999,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,2.9551,17,0.7128,13,13.0,2.0,0.0,1,0.0,10.0,10.0,9.2664,2505.30048,2114,76.47058823529412
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,42.4094,117,0.5639999999999998,117,64.0,0.0,53.0,0,53.0,0.0,53.0,65.98799999999999,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,20.2748,53,1.4292,53,18.0,0.0,35.0,0,35.0,0.0,35.0,75.7476,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,7.2243,15,1.188,15,10.0,0.0,5.0,0,5.0,0.0,5.0,17.82,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,8.7578,41,2.3879999999999995,41,21.0,0.0,20.0,0,20.0,0.0,20.0,97.90799999999996,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,31.387,61,0.6,61,0.0,0.0,61.0,0,61.0,0.0,61.0,36.6,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,10.6661,37,1.602,37,35.0,0.0,2.0,0,2.0,0.0,2.0,59.274,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,10.0222,35,1.188,35,35.0,0.0,0.0,0,0.0,0.0,0.0,41.58,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,7.7882,29,1.2,29,15.0,0.0,14.0,0,14.0,0.0,14.0,34.8,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,5.7703,25,2.328,25,21.0,0.0,4.0,0,4.0,0.0,4.0,58.2,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,11.4322,47,0.8999999999999999,47,13.0,0.0,34.0,0,34.0,0.0,34.0,42.3,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,106.2159,354,0.75,354,332.0,0.0,22.0,0,22.0,0.0,22.0,265.5,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,5.7215,24,2.808,24,24.0,6.0,0.0,1,0.0,30.0,30.0,67.392,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,7.715,51,1.788,51,31.0,0.0,20.0,0,20.0,0.0,20.0,91.188,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,4.4757,16,1.5,6,6.0,1.0,0.0,1,0.0,5.0,5.0,9.0,2505.30048,2114,37.5
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,17.6247,45,1.536,45,34.0,0.0,11.0,0,11.0,0.0,11.0,69.12,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,5.6037,28,2.508,28,11.0,0.0,17.0,0,17.0,0.0,17.0,70.22399999999999,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.7791,11,1.728,4,2.0,0.0,2.0,0,2.0,0.0,2.0,6.912,2505.30048,2114,36.36363636363637
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,17.5537,52,1.536,52,32.0,0.0,20.0,0,20.0,0.0,20.0,79.872,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,3.4454,13,2.988,5,4.0,0.0,1.0,0,1.0,0.0,1.0,14.94,2505.30048,2114,38.46153846153847
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,14.2686,47,2.3879999999999995,47,41.0,0.0,6.0,0,6.0,0.0,6.0,112.23599999999998,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.8441,17,1.536,17,3.0,0.0,14.0,0,14.0,0.0,14.0,26.112,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,11.4145,52,1.788,52,48.0,0.0,4.0,0,4.0,0.0,4.0,92.976,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,30.4448,111,1.008,111,96.0,0.0,15.0,0,15.0,0.0,15.0,111.888,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,3.9742,16,1.536,6,6.0,1.0,0.0,1,0.0,5.0,5.0,9.216,2505.30048,2114,37.5
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,4.0499,20,1.728,20,5.0,0.0,15.0,0,15.0,0.0,15.0,34.56,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,3.5992,16,2.3879999999999995,16,15.0,0.0,1.0,0,1.0,0.0,1.0,38.20799999999999,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0218,13,1.188,5,2.0,0.0,3.0,0,3.0,0.0,3.0,5.94,2505.30048,2114,38.46153846153847
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,11.1449,60,0.6,60,29.0,0.0,31.0,0,31.0,0.0,31.0,36.0,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,12.9957,48,0.8999999999999999,48,48.0,4.0,0.0,1,0.0,20.0,20.0,43.2,2505.30048,2114,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,2.3931,13,2.844,5,5.0,3.0,0.0,1,0.0,15.0,15.0,14.22,2505.30048,2114,38.46153846153847
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,2.082,11,1.368,4,4.0,0.0,0.0,0,0.0,0.0,0.0,5.472,2505.30048,2114,36.36363636363637
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_001,12.4848,0.876,14,1.3188,14,2.0,0.0,12.0,0,12.0,0.0,12.0,18.4632,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_002,30.1181,12.695,43,1.536,40,28.0,0.0,12.0,0,12.0,0.0,12.0,61.44,2505.30048,2114,93.02325581395348
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_003,12.2353,9.1022,22,2.184,20,8.0,0.0,12.0,0,12.0,0.0,12.0,43.67999999999999,2505.30048,2114,90.9090909090909
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_004,6.2704,1.8893,9,3.588,8,3.0,0.0,5.0,0,5.0,0.0,5.0,28.704,2505.30048,2114,88.88888888888889
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_005,39.0749,9.4408,49,1.368,47,35.0,0.0,12.0,0,12.0,0.0,12.0,64.29599999999999,2505.30048,2114,95.91836734693877
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_006,19.1576,7.2673,27,4.728,25,18.0,0.0,7.0,0,7.0,0.0,7.0,118.2,2505.30048,2114,92.5925925925926
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_007,89.1807,74.4041,162,0.15,154,43.0,0.0,111.0,0,111.0,0.0,111.0,23.1,2505.30048,2114,95.06172839506172
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_008,33.5845,170.4077,199,0.444,190,51.0,0.0,139.0,0,139.0,0.0,139.0,84.36,2505.30048,2114,95.47738693467338
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,9.3851,22,1.368,21,7.0,0.0,14.0,0,14.0,0.0,14.0,28.728,2505.30048,2114,95.45454545454544
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,3.9332,16,1.704,15,8.0,0.0,7.0,0,7.0,0.0,7.0,25.56,2505.30048,2114,93.75
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,5.3781,19,1.1279999999999997,19,11.0,0.0,8.0,0,8.0,0.0,8.0,21.431999999999995,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,8.6062,28,1.608,26,4.0,0.0,22.0,0,22.0,0.0,22.0,41.808,2505.30048,2114,92.85714285714286
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,6.6475,18,1.548,17,10.0,0.0,7.0,0,7.0,0.0,7.0,26.316000000000003,2505.30048,2114,94.44444444444444
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,3.4233,16,1.188,16,4.0,0.0,12.0,0,12.0,0.0,12.0,19.008,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,8.4129,42,1.068,40,39.0,0.0,1.0,0,1.0,0.0,1.0,42.72,2505.30048,2114,95.23809523809524
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,4.7787,15,1.788,14,12.0,0.0,2.0,0,2.0,0.0,2.0,25.032,2505.30048,2114,93.33333333333331
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,4.2624,9,1.188,9,5.0,0.0,4.0,0,4.0,0.0,4.0,10.692,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,5.2788,21,2.724,19,10.0,0.0,9.0,0,9.0,0.0,9.0,51.75599999999999,2505.30048,2114,90.47619047619048
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,2.9551,17,0.7128,17,15.0,0.0,2.0,0,2.0,0.0,2.0,12.1176,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,42.4094,117,0.5639999999999998,112,64.0,0.0,48.0,0,48.0,0.0,48.0,63.16799999999998,2505.30048,2114,95.72649572649571
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,20.2748,53,1.4292,51,18.0,0.0,33.0,0,33.0,0.0,33.0,72.8892,2505.30048,2114,96.22641509433964
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,7.2243,15,1.188,15,10.0,0.0,5.0,0,5.0,0.0,5.0,17.82,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,8.7578,41,2.3879999999999995,38,21.0,0.0,17.0,0,17.0,0.0,17.0,90.744,2505.30048,2114,92.6829268292683
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,31.387,61,0.6,58,0.0,0.0,58.0,0,58.0,0.0,58.0,34.8,2505.30048,2114,95.08196721311477
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,10.6661,37,1.602,35,35.0,0.0,0.0,0,0.0,0.0,0.0,56.06999999999999,2505.30048,2114,94.5945945945946
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,10.0222,35,1.188,34,34.0,1.0,0.0,1,0.0,5.0,5.0,40.392,2505.30048,2114,97.14285714285714
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,7.7882,29,1.2,28,15.0,0.0,13.0,0,13.0,0.0,13.0,33.6,2505.30048,2114,96.55172413793105
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,5.7703,25,2.328,23,21.0,0.0,2.0,0,2.0,0.0,2.0,53.544,2505.30048,2114,92.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,11.4322,47,0.8999999999999999,45,13.0,0.0,32.0,0,32.0,0.0,32.0,40.49999999999999,2505.30048,2114,95.74468085106383
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,106.2159,354,0.75,337,332.0,0.0,5.0,0,5.0,0.0,5.0,252.75,2505.30048,2114,95.19774011299435
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,5.7215,24,2.808,22,22.0,8.0,0.0,1,0.0,40.0,40.0,61.776,2505.30048,2114,91.66666666666666
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,7.715,51,1.788,48,31.0,0.0,17.0,0,17.0,0.0,17.0,85.824,2505.30048,2114,94.11764705882352
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,4.4757,16,1.5,15,7.0,0.0,8.0,0,8.0,0.0,8.0,22.5,2505.30048,2114,93.75
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,17.6247,45,1.536,42,34.0,0.0,8.0,0,8.0,0.0,8.0,64.512,2505.30048,2114,93.33333333333331
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,5.6037,28,2.508,26,11.0,0.0,15.0,0,15.0,0.0,15.0,65.20799999999998,2505.30048,2114,92.85714285714286
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.7791,11,1.728,10,2.0,0.0,8.0,0,8.0,0.0,8.0,17.28,2505.30048,2114,90.9090909090909
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,17.5537,52,1.536,49,32.0,0.0,17.0,0,17.0,0.0,17.0,75.264,2505.30048,2114,94.23076923076924
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,3.4454,13,2.988,12,4.0,0.0,8.0,0,8.0,0.0,8.0,35.856,2505.30048,2114,92.3076923076923
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,14.2686,47,2.3879999999999995,44,41.0,0.0,3.0,0,3.0,0.0,3.0,105.07199999999996,2505.30048,2114,93.61702127659576
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.8441,17,1.536,16,3.0,0.0,13.0,0,13.0,0.0,13.0,24.576,2505.30048,2114,94.11764705882352
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,11.4145,52,1.788,49,48.0,0.0,1.0,0,1.0,0.0,1.0,87.612,2505.30048,2114,94.23076923076924
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,30.4448,111,1.008,106,96.0,0.0,10.0,0,10.0,0.0,10.0,106.848,2505.30048,2114,95.4954954954955
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,3.9742,16,1.536,15,7.0,0.0,8.0,0,8.0,0.0,8.0,23.04,2505.30048,2114,93.75
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,4.0499,20,1.728,19,5.0,0.0,14.0,0,14.0,0.0,14.0,32.832,2505.30048,2114,95.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,3.5992,16,2.3879999999999995,15,15.0,0.0,0.0,0,0.0,0.0,0.0,35.81999999999999,2505.30048,2114,93.75
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0218,13,1.188,13,2.0,0.0,11.0,0,11.0,0.0,11.0,15.444,2505.30048,2114,100.0
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,11.1449,60,0.6,58,29.0,0.0,29.0,0,29.0,0.0,29.0,34.8,2505.30048,2114,96.66666666666669
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,12.9957,48,0.8999999999999999,46,46.0,6.0,0.0,1,0.0,30.0,30.0,41.4,2505.30048,2114,95.83333333333334
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,2.3931,13,2.844,12,8.0,0.0,4.0,0,4.0,0.0,4.0,34.128,2505.30048,2114,92.3076923076923
near_full,proportional_heuristic,hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,2.082,11,1.368,10,4.0,0.0,6.0,0,6.0,0.0,6.0,13.68,2505.30048,2114,90.9090909090909
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_001,13.0118,8.5612,22,1.5,8,8.0,2.0,0.0,1,0.0,10.0,10.0,12.0,4389.91314,3224,36.36363636363637
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_002,33.2926,93.5249,124,1.5288,124,111.0,0.0,13.0,0,13.0,0.0,13.0,189.5712,4389.91314,3224,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_003,34.532,18.48,53,2.184,53,30.0,0.0,23.0,0,23.0,0.0,23.0,115.75199999999998,4389.91314,3224,100.0
near_full,milp_optimised,hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_004,10.7251,5.3924,16,3.588,6,6.0,4.0,0.0,1,0.0,20.0,20.0,21.528,4389.91314,3224,37.5
