forecast_model,inventory_policy,store_id,item_id,forecast_total_units,actual_demand_units,uncertainty_std_28,service_factor,safety_stock_units,order_quantity,served_units,shortage_units,leftover_units,fill_rate_percent,stockout_occurred,holding_cost_units,shortage_cost_units,total_cost_units,target_order_quantity,average_sell_price,unit_purchase_cost,priority_weight,scenario,allocation_method,allocated_order_quantity,operational_cost_units,purchase_spend,target_coverage_percent,budget_limit,capacity_limit,unconstrained_spend,unconstrained_units
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_009,12.768,7.0,9.3851,0.9674,9,22,7.0,0.0,11.0,100.0,0,15.0,0.0,15.0,22,2.28,1.3679999999999999,1.052992095308487,balanced,proportional_heuristic,18,15.0,24.624,81.81818181818183,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_010,11.4154,8.0,3.9332,0.9674,4,16,8.0,0.0,4.0,100.0,0,8.0,0.0,8.0,16,2.84,1.704,1.0342988504012698,balanced,proportional_heuristic,12,8.0,20.448,75.0,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_011,13.7505,11.0,5.3781,0.9674,5,19,11.0,0.0,5.0,100.0,0,8.0,0.0,8.0,19,1.8799999999999997,1.1279999999999997,1.043193756870389,balanced,proportional_heuristic,16,8.0,18.047999999999995,84.21052631578947,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_012,18.6882,4.0,8.6062,0.9674,9,28,4.0,0.0,18.0,100.0,0,24.0,0.0,24.0,28,2.68,1.608,1.0625094901769156,balanced,proportional_heuristic,22,24.0,35.376000000000005,78.57142857142857,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_013,10.9037,10.0,6.6475,0.9674,7,18,10.0,0.0,5.0,100.0,0,8.0,0.0,8.0,18,2.58,1.548,1.0412428360219992,balanced,proportional_heuristic,15,8.0,23.22,83.33333333333334,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_014,11.745,4.0,3.4233,0.9674,4,16,4.0,0.0,9.0,100.0,0,12.0,0.0,12.0,16,1.98,1.188,1.0334598390203464,balanced,proportional_heuristic,13,12.0,15.443999999999999,81.25,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_015,33.3698,39.0,8.4129,0.9674,8,42,34.0,5.0,0.0,87.17948717948718,1,3.0,25.0,3.0,42,1.78,1.068,1.0912122669225561,balanced,proportional_heuristic,34,28.0,36.312000000000005,80.95238095238095,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_016,9.9102,12.0,4.7787,0.9674,5,15,12.0,0.0,0.0,100.0,0,3.0,0.0,3.0,15,2.98,1.788,1.0337788262028476,balanced,proportional_heuristic,12,3.0,21.456,80.0,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_017,4.7261,5.0,4.2624,0.9674,4,9,5.0,0.0,3.0,100.0,0,4.0,0.0,4.0,9,1.98,1.188,1.021928658044969,balanced,proportional_heuristic,8,4.0,9.504,88.88888888888889,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_018,15.0261,10.0,5.2788,0.9674,5,21,10.0,0.0,6.0,100.0,0,11.0,0.0,11.0,21,4.54,2.7239999999999998,1.0454454944876286,balanced,proportional_heuristic,16,11.0,43.583999999999996,76.19047619047619,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_019,13.3385,15.0,2.9551,0.9674,3,17,14.0,1.0,0.0,93.33333333333333,1,2.0,5.0,2.0,17,1.188,0.7128,1.0352629532718498,balanced,proportional_heuristic,14,7.0,9.9792,82.35294117647058,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_020,75.2181,64.0,42.4094,0.9674,41,117,64.0,0.0,30.0,100.0,0,53.0,0.0,53.0,117,0.9399999999999998,0.5639999999999998,1.2743935371859862,balanced,proportional_heuristic,94,53.0,53.015999999999984,80.34188034188034,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_021,33.2982,18.0,20.2748,0.9674,19,53,18.0,0.0,25.0,100.0,0,35.0,0.0,35.0,53,2.382,1.4292,1.125873993572461,balanced,proportional_heuristic,43,35.0,61.455600000000004,81.13207547169812,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_022,8.0002,10.0,7.2243,0.9674,6,15,10.0,0.0,3.0,100.0,0,5.0,0.0,5.0,15,1.98,1.188,1.0371466901532456,balanced,proportional_heuristic,13,5.0,15.443999999999999,86.66666666666667,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_023,32.3779,21.0,8.7578,0.9674,8,41,21.0,0.0,11.0,100.0,0,20.0,0.0,20.0,41,3.9799999999999995,2.3879999999999995,1.090246752023628,balanced,proportional_heuristic,32,20.0,76.41599999999998,78.04878048780488,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_024,30.4235,0.0,31.387,0.9674,30,61,0.0,0.0,49.0,100.0,0,61.0,0.0,61.0,61,1.0,0.6,1.1527476003070587,balanced,proportional_heuristic,49,61.0,29.4,80.32786885245902,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_025,26.6016,35.0,10.6661,0.9674,10,37,30.0,5.0,0.0,85.71428571428571,1,2.0,25.0,2.0,37,2.67,1.6019999999999999,1.0843300605285178,balanced,proportional_heuristic,30,27.0,48.059999999999995,81.08108108108108,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_026,24.6961,35.0,10.0222,0.9674,10,35,29.0,6.0,0.0,82.85714285714286,1,0.0,30.0,0.0,35,1.98,1.188,1.0786418712521417,balanced,proportional_heuristic,29,30.0,34.452,82.85714285714286,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_027,20.9509,15.0,7.7882,0.9674,8,29,15.0,0.0,9.0,100.0,0,14.0,0.0,14.0,29,2.0,1.2,1.0646203917567638,balanced,proportional_heuristic,24,14.0,28.799999999999997,82.75862068965517,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_028,19.2797,21.0,5.7703,0.9674,5,25,20.0,1.0,0.0,95.23809523809523,1,4.0,5.0,4.0,25,3.88,2.328,1.0553678062963547,balanced,proportional_heuristic,20,9.0,46.559999999999995,80.0,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_029,35.0279,13.0,11.4322,0.9674,11,47,13.0,0.0,25.0,100.0,0,34.0,0.0,34.0,47,1.5,0.8999999999999999,1.1033769830998328,balanced,proportional_heuristic,38,34.0,34.199999999999996,80.85106382978722,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_030,250.7965,332.0,106.2159,0.9674,103,354,285.0,47.0,0.0,85.8433734939759,1,22.0,235.0,22.0,354,1.25,0.75,1.8116522903601187,balanced,proportional_heuristic,285,257.0,213.75,80.50847457627118,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_031,17.9711,30.0,5.7215,0.9674,6,24,19.0,11.0,0.0,63.33333333333333,1,0.0,55.0,30.0,24,4.68,2.808,1.0526157321957832,balanced,proportional_heuristic,19,55.0,53.352,79.16666666666666,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_032,42.8635,31.0,7.715,0.9674,8,51,31.0,0.0,9.0,100.0,0,20.0,0.0,20.0,51,2.98,1.788,1.1080916290816625,balanced,proportional_heuristic,40,20.0,71.52,78.43137254901961,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_033,10.9755,7.0,4.4757,0.9674,5,16,7.0,0.0,6.0,100.0,0,9.0,0.0,9.0,16,2.5,1.5,1.0350136153363325,balanced,proportional_heuristic,13,9.0,19.5,81.25,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_034,27.3078,34.0,17.6247,0.9674,17,45,34.0,0.0,3.0,100.0,0,11.0,0.0,11.0,45,2.56,1.536,1.1061554795213542,balanced,proportional_heuristic,37,11.0,56.832,82.22222222222221,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_035,21.8455,11.0,5.6037,0.9674,6,28,11.0,0.0,11.0,100.0,0,17.0,0.0,17.0,28,4.18,2.5079999999999996,1.059994281265911,balanced,proportional_heuristic,22,17.0,55.17599999999999,78.57142857142857,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_036,7.9112,2.0,2.7791,0.9674,3,11,2.0,0.0,6.0,100.0,0,9.0,0.0,9.0,11,2.88,1.728,1.0239264176071934,balanced,proportional_heuristic,8,9.0,13.824,72.72727272727273,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_037,34.9836,32.0,17.5537,0.9674,17,52,32.0,0.0,10.0,100.0,0,20.0,0.0,20.0,52,2.56,1.536,1.1212500007371178,balanced,proportional_heuristic,42,20.0,64.512,80.76923076923077,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_038,9.0136,4.0,3.4454,0.9674,3,13,4.0,0.0,6.0,100.0,0,9.0,0.0,9.0,13,4.98,2.988,1.0280792327142363,balanced,proportional_heuristic,10,9.0,29.88,76.92307692307693,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_039,32.618,41.0,14.2686,0.9674,14,47,37.0,4.0,0.0,90.2439024390244,1,6.0,20.0,6.0,47,3.9799999999999995,2.3879999999999995,1.1068948840966026,balanced,proportional_heuristic,37,26.0,88.35599999999998,78.72340425531915,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_040,12.5218,3.0,3.8441,0.9674,4,17,3.0,0.0,11.0,100.0,0,14.0,0.0,14.0,17,2.56,1.536,1.0362431909619307,balanced,proportional_heuristic,14,14.0,21.504,82.35294117647058,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_041,40.0583,48.0,11.4145,0.9674,11,52,41.0,7.0,0.0,85.41666666666666,1,4.0,35.0,4.0,52,2.98,1.788,1.1133538969168948,balanced,proportional_heuristic,41,39.0,73.308,78.84615384615384,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_042,81.0437,96.0,30.4448,0.9674,29,111,90.0,6.0,0.0,93.75,1,15.0,30.0,15.0,111,1.6800000000000002,1.008,1.250901926341613,balanced,proportional_heuristic,90,45.0,90.72,81.08108108108108,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_043,11.2191,7.0,3.9742,0.9674,4,16,7.0,0.0,6.0,100.0,0,9.0,0.0,9.0,16,2.56,1.536,1.0340277969806422,balanced,proportional_heuristic,13,9.0,19.968,81.25,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_044,15.5048,5.0,4.0499,0.9674,4,20,5.0,0.0,11.0,100.0,0,15.0,0.0,15.0,20,2.88,1.728,1.0427940896050305,balanced,proportional_heuristic,16,15.0,27.648,80.0,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_045,12.4614,15.0,3.5992,0.9674,3,16,12.0,3.0,0.0,80.0,1,1.0,15.0,1.0,16,3.9799999999999995,2.3879999999999995,1.0354042037926776,balanced,proportional_heuristic,12,16.0,28.65599999999999,75.0,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_046,10.7372,2.0,2.0218,0.9674,2,13,2.0,0.0,9.0,100.0,0,11.0,0.0,11.0,13,1.98,1.188,1.0273384435193742,balanced,proportional_heuristic,11,11.0,13.068,84.61538461538461,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_047,48.9211,29.0,11.1449,0.9674,11,60,29.0,0.0,20.0,100.0,0,31.0,0.0,31.0,60,1.0,0.6,1.1302321584426072,balanced,proportional_heuristic,49,31.0,29.4,81.66666666666667,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_048,34.6891,52.0,12.9957,0.9674,13,48,39.0,13.0,0.0,75.0,1,0.0,65.0,20.0,48,1.5,0.8999999999999999,1.1072890625187746,balanced,proportional_heuristic,39,65.0,35.099999999999994,81.25,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_049,10.1063,8.0,2.3931,0.9674,2,13,8.0,0.0,2.0,100.0,0,5.0,0.0,5.0,13,4.74,2.844,1.027170096922329,balanced,proportional_heuristic,10,5.0,28.439999999999998,76.92307692307693,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,TX_1,FOODS_3_050,8.2335,4.0,2.082,0.9674,2,11,4.0,0.0,5.0,100.0,0,7.0,0.0,7.0,11,2.28,1.3679999999999999,1.0225235816398366,balanced,proportional_heuristic,9,7.0,12.312,81.81818181818183,2109.72672,1892,2637.1584,2226
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_001,13.0118,10.0,8.5612,0.9674,8,22,8.0,2.0,0.0,80.0,1,12.0,10.0,12.0,22,2.5,1.5,1.060061115442889,balanced,milp_optimised,8,22.0,12.0,36.36363636363637,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_002,33.2926,111.0,93.5249,0.9674,90,124,111.0,0.0,13.0,100.0,0,13.0,0.0,13.0,124,2.548,1.5288,1.5171478249383386,balanced,milp_optimised,124,13.0,189.5712,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_003,34.532,30.0,18.48,0.9674,18,53,30.0,0.0,23.0,100.0,0,23.0,0.0,23.0,53,3.6399999999999997,2.1839999999999997,1.1378751638083802,balanced,milp_optimised,53,23.0,115.75199999999998,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_004,10.7251,10.0,5.3924,0.9674,5,16,6.0,4.0,0.0,60.0,1,6.0,20.0,6.0,16,5.98,3.588,1.0410598256991321,balanced,milp_optimised,6,26.0,21.528,37.5,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_005,18.908,18.0,7.2522,0.9674,7,26,10.0,8.0,0.0,55.55555555555556,1,8.0,40.0,8.0,26,2.28,1.3679999999999999,1.0609458571895058,balanced,milp_optimised,10,48.0,13.68,38.46153846153847,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_006,27.2605,27.0,11.3841,0.9674,11,39,15.0,12.0,0.0,55.55555555555556,1,12.0,60.0,12.0,39,7.88,4.728,1.0925793988707957,balanced,milp_optimised,15,72.0,70.92,38.46153846153847,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_007,86.9545,143.0,44.5861,0.9674,44,131,131.0,12.0,0.0,91.6083916083916,1,0.0,60.0,60.0,131,0.25,0.15,1.337294648275822,balanced,milp_optimised,131,60.0,19.65,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_008,33.9889,125.0,98.5216,0.9674,96,130,125.0,0.0,5.0,100.0,0,5.0,0.0,5.0,130,0.74,0.444,1.5433952223620686,balanced,milp_optimised,130,5.0,57.72,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_009,12.1319,3.0,7.1623,0.9674,7,20,3.0,0.0,5.0,100.0,0,17.0,0.0,17.0,20,2.28,1.3679999999999999,1.0518382474616905,balanced,milp_optimised,8,17.0,10.943999999999999,40.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_010,29.9079,49.0,16.7531,0.9674,17,47,47.0,2.0,0.0,95.91836734693877,1,0.0,10.0,10.0,47,2.84,1.704,1.1232072905343133,balanced,milp_optimised,47,10.0,80.088,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_011,67.6619,57.0,19.8241,0.9674,19,87,57.0,0.0,30.0,100.0,0,30.0,0.0,30.0,87,1.8799999999999997,1.1279999999999997,1.1869950073830844,balanced,milp_optimised,87,30.0,98.13599999999997,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_012,22.8061,25.0,15.3698,0.9674,15,38,15.0,10.0,0.0,60.0,1,13.0,50.0,13.0,38,2.68,1.608,1.10711980153561,balanced,milp_optimised,15,63.0,24.12,39.473684210526315,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_013,44.3228,60.0,23.3165,0.9674,22,67,60.0,0.0,7.0,100.0,0,7.0,0.0,7.0,67,2.58,1.548,1.1749209161382277,balanced,milp_optimised,67,7.0,103.71600000000001,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_014,26.2921,23.0,8.4326,0.9674,8,35,14.0,9.0,0.0,60.86956521739131,1,12.0,45.0,12.0,35,1.98,1.188,1.0763640484039874,balanced,milp_optimised,14,57.0,16.631999999999998,40.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_015,44.3042,49.0,19.1949,0.9674,18,63,49.0,0.0,14.0,100.0,0,14.0,0.0,14.0,63,1.78,1.068,1.1539799281627727,balanced,milp_optimised,63,14.0,67.284,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_016,36.8566,46.0,9.3418,0.9674,9,46,18.0,28.0,0.0,39.130434782608695,1,0.0,140.0,0.0,46,2.98,1.788,1.0944664574989633,balanced,milp_optimised,18,140.0,32.184,39.130434782608695,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_017,6.361,8.0,1.9325,0.9674,2,9,3.0,5.0,0.0,37.5,1,1.0,25.0,1.0,9,1.98,1.188,1.0179288809570608,balanced,milp_optimised,3,26.0,3.564,33.33333333333333,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_018,17.6703,15.0,7.6484,0.9674,8,26,10.0,5.0,0.0,66.66666666666666,1,11.0,25.0,11.0,26,4.54,2.7239999999999998,1.0613763541458092,balanced,milp_optimised,10,36.0,27.24,38.46153846153847,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_019,33.041,39.0,5.4243,0.9674,5,39,15.0,24.0,0.0,38.46153846153847,1,0.0,120.0,0.0,39,1.98,1.188,1.0697134750492965,balanced,milp_optimised,15,120.0,17.82,38.46153846153847,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_020,108.4505,131.0,50.3851,0.9674,49,158,131.0,0.0,27.0,100.0,0,27.0,0.0,27.0,158,0.9399999999999998,0.5639999999999998,1.394169693935893,balanced,milp_optimised,158,27.0,89.11199999999998,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_021,12.1596,9.0,4.5532,0.9674,4,17,6.0,3.0,0.0,66.66666666666666,1,8.0,15.0,8.0,17,2.48,1.488,1.0386323545808869,balanced,milp_optimised,6,23.0,8.928,35.294117647058826,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_022,6.7947,10.0,3.6015,0.9674,4,11,4.0,6.0,0.0,40.0,1,1.0,30.0,1.0,11,1.98,1.188,1.0269528298716477,balanced,milp_optimised,4,31.0,4.752,36.36363636363637,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_023,19.1918,17.0,4.6545,0.9674,4,24,9.0,8.0,0.0,52.94117647058824,1,7.0,40.0,7.0,24,3.9799999999999995,2.3879999999999995,1.0481247945204217,balanced,milp_optimised,9,47.0,21.491999999999994,37.5,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_024,41.1652,0.0,74.6328,0.9674,72,114,0.0,0.0,114.0,100.0,0,114.0,0.0,114.0,114,0.9399999999999998,0.5639999999999998,1.4313211827457781,balanced,milp_optimised,114,114.0,64.29599999999998,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_025,48.6927,53.0,16.2832,0.9674,16,65,53.0,0.0,12.0,100.0,0,12.0,0.0,12.0,65,2.88,1.728,1.1448059692732706,balanced,milp_optimised,65,12.0,112.32,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_026,32.5087,33.0,7.6763,0.9674,7,40,16.0,17.0,0.0,48.484848484848484,1,7.0,85.0,7.0,40,1.98,1.188,1.0804628285107092,balanced,milp_optimised,16,92.0,19.008,40.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_027,20.6345,23.0,7.036,0.9674,7,28,11.0,12.0,0.0,47.82608695652174,1,5.0,60.0,5.0,28,2.0,1.2,1.0620529393747173,balanced,milp_optimised,11,65.0,13.2,39.285714285714285,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_028,27.0031,15.0,4.675,0.9674,4,32,12.0,3.0,0.0,80.0,1,17.0,15.0,17.0,32,3.88,2.328,1.0582018855998254,balanced,milp_optimised,12,32.0,27.936,37.5,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_029,65.296,58.0,19.6666,0.9674,19,85,58.0,0.0,27.0,100.0,0,27.0,0.0,27.0,85,1.5,0.8999999999999999,1.1831750348124856,balanced,milp_optimised,85,27.0,76.49999999999999,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_030,176.5331,185.0,66.8643,0.9674,65,242,185.0,0.0,57.0,100.0,0,57.0,0.0,57.0,242,1.25,0.75,1.5647263634568283,balanced,milp_optimised,242,57.0,181.5,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_031,29.5824,39.0,7.3588,0.9674,7,37,14.0,25.0,0.0,35.8974358974359,1,0.0,125.0,10.0,37,4.68,2.808,1.0751153623059304,balanced,milp_optimised,14,125.0,39.312,37.83783783783784,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_032,41.3079,31.0,10.3146,0.9674,10,52,20.0,11.0,0.0,64.51612903225806,1,21.0,55.0,21.0,52,2.98,1.788,1.1050866293664978,balanced,milp_optimised,20,76.0,35.76,38.46153846153847,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_033,14.008,21.0,3.8208,0.9674,3,18,7.0,14.0,0.0,33.33333333333333,1,0.0,70.0,15.0,18,2.5,1.5,1.0372753421223175,balanced,milp_optimised,7,70.0,10.5,38.88888888888889,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_034,23.8496,20.0,7.9035,0.9674,8,32,12.0,8.0,0.0,60.0,1,12.0,40.0,12.0,32,2.56,1.536,1.0705603961589574,balanced,milp_optimised,12,52.0,18.432000000000002,37.5,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_035,26.5107,22.0,9.1901,0.9674,9,36,14.0,8.0,0.0,63.63636363636363,1,14.0,40.0,14.0,36,4.18,2.5079999999999996,1.0804874799174606,balanced,milp_optimised,14,54.0,35.111999999999995,38.88888888888889,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_036,13.3418,12.0,5.9262,0.9674,6,20,8.0,4.0,0.0,66.66666666666666,1,8.0,20.0,8.0,20,2.88,1.728,1.0471097398897529,balanced,milp_optimised,8,28.0,13.824,40.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_037,61.2115,67.0,39.947,0.9674,38,100,67.0,0.0,33.0,100.0,0,33.0,0.0,33.0,100,2.56,1.536,1.2808837849812438,balanced,milp_optimised,100,33.0,153.6,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_038,30.5328,21.0,14.2887,0.9674,14,45,21.0,0.0,8.0,100.0,0,24.0,0.0,24.0,45,4.98,2.988,1.1114982276259815,balanced,milp_optimised,29,24.0,86.652,64.44444444444444,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_039,177.9836,202.0,81.3346,0.9674,79,257,202.0,0.0,55.0,100.0,0,55.0,0.0,55.0,257,3.9799999999999995,2.3879999999999995,1.6400154803187013,balanced,milp_optimised,257,55.0,613.7159999999999,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_040,34.7814,48.0,19.2958,0.9674,19,54,48.0,0.0,6.0,100.0,0,6.0,0.0,6.0,54,2.56,1.536,1.1423337933302944,balanced,milp_optimised,54,6.0,82.944,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_041,61.0996,56.0,22.5759,0.9674,21,83,56.0,0.0,27.0,100.0,0,27.0,0.0,27.0,83,2.98,1.788,1.1925820767093573,balanced,milp_optimised,83,27.0,148.404,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_042,391.6203,444.0,39.9211,0.9674,39,431,431.0,13.0,0.0,97.07207207207207,1,0.0,65.0,65.0,431,1.6800000000000002,1.008,1.702600749480317,balanced,milp_optimised,431,65.0,434.448,100.0,3696.76896,2884,4620.9612,3394
hist_gradient_boosting,newsvendor_adjusted_order,WI_1,FOODS_3_043,28.802,23.0,13.8372,0.9674,14,43,17.0,6.0,0.0,73.91304347826086,1,20.0,30.0,20.0,43,2.56,1.536,1.106997058410825,balanced,milp_optimised,17,50.0,26.112000000000002,39.53488372093023,3696.76896,2884,4620.9612,3394
