constraint_scenario,store_id,item_id,demand_scenario,z_score,probability,forecast_mean_units,uncertainty_std_28,simulated_demand_units
balanced,WI_1,FOODS_3_021,high,0.5244,0.2,12.1596,4.5532,14.54729808
balanced,WI_1,FOODS_3_021,very_high,1.2816,0.1,12.1596,4.5532,17.99498112
balanced,WI_1,FOODS_3_022,very_low,-1.2816,0.1,6.7947,3.6015,2.179017599999999
balanced,WI_1,FOODS_3_022,low,-0.5244,0.2,6.7947,3.6015,4.9060733999999995
balanced,WI_1,FOODS_3_022,central,0.0,0.4,6.7947,3.6015,6.7947
balanced,WI_1,FOODS_3_022,high,0.5244,0.2,6.7947,3.6015,8.6833266
balanced,WI_1,FOODS_3_022,very_high,1.2816,0.1,6.7947,3.6015,11.4103824
balanced,WI_1,FOODS_3_023,very_low,-1.2816,0.1,19.1918,4.6545,13.2265928
balanced,WI_1,FOODS_3_023,low,-0.5244,0.2,19.1918,4.6545,16.7509802
balanced,WI_1,FOODS_3_023,central,0.0,0.4,19.1918,4.6545,19.1918
balanced,WI_1,FOODS_3_023,high,0.5244,0.2,19.1918,4.6545,21.6326198
balanced,WI_1,FOODS_3_023,very_high,1.2816,0.1,19.1918,4.6545,25.157007200000002
balanced,WI_1,FOODS_3_024,very_low,-1.2816,0.1,41.1652,74.6328,0.0
balanced,WI_1,FOODS_3_024,low,-0.5244,0.2,41.1652,74.6328,2.0277596799999955
balanced,WI_1,FOODS_3_024,central,0.0,0.4,41.1652,74.6328,41.1652
balanced,WI_1,FOODS_3_024,high,0.5244,0.2,41.1652,74.6328,80.30264032
balanced,WI_1,FOODS_3_024,very_high,1.2816,0.1,41.1652,74.6328,136.81459648
balanced,WI_1,FOODS_3_025,very_low,-1.2816,0.1,48.6927,16.2832,27.82415088
balanced,WI_1,FOODS_3_025,low,-0.5244,0.2,48.6927,16.2832,40.15378992
balanced,WI_1,FOODS_3_025,central,0.0,0.4,48.6927,16.2832,48.6927
balanced,WI_1,FOODS_3_025,high,0.5244,0.2,48.6927,16.2832,57.23161008
balanced,WI_1,FOODS_3_025,very_high,1.2816,0.1,48.6927,16.2832,69.56124912
balanced,WI_1,FOODS_3_026,very_low,-1.2816,0.1,32.5087,7.6763,22.670753919999996
balanced,WI_1,FOODS_3_026,low,-0.5244,0.2,32.5087,7.6763,28.483248279999998
balanced,WI_1,FOODS_3_026,central,0.0,0.4,32.5087,7.6763,32.5087
balanced,WI_1,FOODS_3_026,high,0.5244,0.2,32.5087,7.6763,36.53415172
balanced,WI_1,FOODS_3_026,very_high,1.2816,0.1,32.5087,7.6763,42.34664608
balanced,WI_1,FOODS_3_027,very_low,-1.2816,0.1,20.6345,7.036,11.6171624
balanced,WI_1,FOODS_3_027,low,-0.5244,0.2,20.6345,7.036,16.9448216
balanced,WI_1,FOODS_3_027,central,0.0,0.4,20.6345,7.036,20.6345
balanced,WI_1,FOODS_3_027,high,0.5244,0.2,20.6345,7.036,24.324178399999997
balanced,WI_1,FOODS_3_027,very_high,1.2816,0.1,20.6345,7.036,29.6518376
balanced,WI_1,FOODS_3_028,very_low,-1.2816,0.1,27.0031,4.675,21.01162
balanced,WI_1,FOODS_3_028,low,-0.5244,0.2,27.0031,4.675,24.55153
balanced,WI_1,FOODS_3_028,central,0.0,0.4,27.0031,4.675,27.0031
balanced,WI_1,FOODS_3_028,high,0.5244,0.2,27.0031,4.675,29.45467
balanced,WI_1,FOODS_3_028,very_high,1.2816,0.1,27.0031,4.675,32.99458
balanced,WI_1,FOODS_3_029,very_low,-1.2816,0.1,65.296,19.6666,40.09128544000001
balanced,WI_1,FOODS_3_029,low,-0.5244,0.2,65.296,19.6666,54.982834960000005
balanced,WI_1,FOODS_3_029,central,0.0,0.4,65.296,19.6666,65.296
balanced,WI_1,FOODS_3_029,high,0.5244,0.2,65.296,19.6666,75.60916504000001
balanced,WI_1,FOODS_3_029,very_high,1.2816,0.1,65.296,19.6666,90.50071456
balanced,WI_1,FOODS_3_030,very_low,-1.2816,0.1,176.5331,66.8643,90.83981311999999
balanced,WI_1,FOODS_3_030,low,-0.5244,0.2,176.5331,66.8643,141.46946108
balanced,WI_1,FOODS_3_030,central,0.0,0.4,176.5331,66.8643,176.5331
balanced,WI_1,FOODS_3_030,high,0.5244,0.2,176.5331,66.8643,211.59673891999998
balanced,WI_1,FOODS_3_030,very_high,1.2816,0.1,176.5331,66.8643,262.22638688
balanced,WI_1,FOODS_3_031,very_low,-1.2816,0.1,29.5824,7.3588,20.15136192
balanced,WI_1,FOODS_3_031,low,-0.5244,0.2,29.5824,7.3588,25.72344528
balanced,WI_1,FOODS_3_031,central,0.0,0.4,29.5824,7.3588,29.5824
balanced,WI_1,FOODS_3_031,high,0.5244,0.2,29.5824,7.3588,33.44135472
balanced,WI_1,FOODS_3_031,very_high,1.2816,0.1,29.5824,7.3588,39.01343808
balanced,WI_1,FOODS_3_032,very_low,-1.2816,0.1,41.3079,10.3146,28.088708639999993
balanced,WI_1,FOODS_3_032,low,-0.5244,0.2,41.3079,10.3146,35.898923759999995
balanced,WI_1,FOODS_3_032,central,0.0,0.4,41.3079,10.3146,41.3079
balanced,WI_1,FOODS_3_032,high,0.5244,0.2,41.3079,10.3146,46.71687624
balanced,WI_1,FOODS_3_032,very_high,1.2816,0.1,41.3079,10.3146,54.52709136
balanced,WI_1,FOODS_3_033,very_low,-1.2816,0.1,14.008,3.8208,9.11126272
balanced,WI_1,FOODS_3_033,low,-0.5244,0.2,14.008,3.8208,12.004372479999999
balanced,WI_1,FOODS_3_033,central,0.0,0.4,14.008,3.8208,14.008
balanced,WI_1,FOODS_3_033,high,0.5244,0.2,14.008,3.8208,16.011627519999998
balanced,WI_1,FOODS_3_033,very_high,1.2816,0.1,14.008,3.8208,18.90473728
balanced,WI_1,FOODS_3_034,very_low,-1.2816,0.1,23.8496,7.9035,13.720474399999999
balanced,WI_1,FOODS_3_034,low,-0.5244,0.2,23.8496,7.9035,19.7050046
balanced,WI_1,FOODS_3_034,central,0.0,0.4,23.8496,7.9035,23.8496
balanced,WI_1,FOODS_3_034,high,0.5244,0.2,23.8496,7.9035,27.9941954
balanced,WI_1,FOODS_3_034,very_high,1.2816,0.1,23.8496,7.9035,33.9787256
balanced,WI_1,FOODS_3_035,very_low,-1.2816,0.1,26.5107,9.1901,14.73266784
balanced,WI_1,FOODS_3_035,low,-0.5244,0.2,26.5107,9.1901,21.69141156
balanced,WI_1,FOODS_3_035,central,0.0,0.4,26.5107,9.1901,26.5107
balanced,WI_1,FOODS_3_035,high,0.5244,0.2,26.5107,9.1901,31.32998844
balanced,WI_1,FOODS_3_035,very_high,1.2816,0.1,26.5107,9.1901,38.28873216
balanced,WI_1,FOODS_3_036,very_low,-1.2816,0.1,13.3418,5.9262,5.746782079999999
balanced,WI_1,FOODS_3_036,low,-0.5244,0.2,13.3418,5.9262,10.234100719999999
balanced,WI_1,FOODS_3_036,central,0.0,0.4,13.3418,5.9262,13.3418
balanced,WI_1,FOODS_3_036,high,0.5244,0.2,13.3418,5.9262,16.449499279999998
balanced,WI_1,FOODS_3_036,very_high,1.2816,0.1,13.3418,5.9262,20.93681792
balanced,WI_1,FOODS_3_037,very_low,-1.2816,0.1,61.2115,39.947,10.015424799999991
balanced,WI_1,FOODS_3_037,low,-0.5244,0.2,61.2115,39.947,40.2632932
balanced,WI_1,FOODS_3_037,central,0.0,0.4,61.2115,39.947,61.2115
balanced,WI_1,FOODS_3_037,high,0.5244,0.2,61.2115,39.947,82.15970680000001
balanced,WI_1,FOODS_3_037,very_high,1.2816,0.1,61.2115,39.947,112.40757520000001
balanced,WI_1,FOODS_3_038,very_low,-1.2816,0.1,30.5328,14.2887,12.22040208
balanced,WI_1,FOODS_3_038,low,-0.5244,0.2,30.5328,14.2887,23.039805720000004
balanced,WI_1,FOODS_3_038,central,0.0,0.4,30.5328,14.2887,30.5328
balanced,WI_1,FOODS_3_038,high,0.5244,0.2,30.5328,14.2887,38.02579428
balanced,WI_1,FOODS_3_038,very_high,1.2816,0.1,30.5328,14.2887,48.845197920000004
balanced,WI_1,FOODS_3_039,very_low,-1.2816,0.1,177.9836,81.3346,73.74517664
balanced,WI_1,FOODS_3_039,low,-0.5244,0.2,177.9836,81.3346,135.33173576000002
balanced,WI_1,FOODS_3_039,central,0.0,0.4,177.9836,81.3346,177.9836
balanced,WI_1,FOODS_3_039,high,0.5244,0.2,177.9836,81.3346,220.63546423999998
balanced,WI_1,FOODS_3_039,very_high,1.2816,0.1,177.9836,81.3346,282.22202336
balanced,WI_1,FOODS_3_040,very_low,-1.2816,0.1,34.7814,19.2958,10.051902719999998
balanced,WI_1,FOODS_3_040,low,-0.5244,0.2,34.7814,19.2958,24.66268248
balanced,WI_1,FOODS_3_040,central,0.0,0.4,34.7814,19.2958,34.7814
balanced,WI_1,FOODS_3_040,high,0.5244,0.2,34.7814,19.2958,44.900117519999995
balanced,WI_1,FOODS_3_040,very_high,1.2816,0.1,34.7814,19.2958,59.510897279999995
balanced,WI_1,FOODS_3_041,very_low,-1.2816,0.1,61.0996,22.5759,32.16632656
balanced,WI_1,FOODS_3_041,low,-0.5244,0.2,61.0996,22.5759,49.260798040000005
balanced,WI_1,FOODS_3_041,central,0.0,0.4,61.0996,22.5759,61.0996
balanced,WI_1,FOODS_3_041,high,0.5244,0.2,61.0996,22.5759,72.93840196000001
balanced,WI_1,FOODS_3_041,very_high,1.2816,0.1,61.0996,22.5759,90.03287344
balanced,WI_1,FOODS_3_042,very_low,-1.2816,0.1,391.6203,39.9211,340.45741824
balanced,WI_1,FOODS_3_042,low,-0.5244,0.2,391.6203,39.9211,370.68567515999996
balanced,WI_1,FOODS_3_042,central,0.0,0.4,391.6203,39.9211,391.6203
balanced,WI_1,FOODS_3_042,high,0.5244,0.2,391.6203,39.9211,412.55492484
balanced,WI_1,FOODS_3_042,very_high,1.2816,0.1,391.6203,39.9211,442.78318176
balanced,WI_1,FOODS_3_043,very_low,-1.2816,0.1,28.802,13.8372,11.06824448
balanced,WI_1,FOODS_3_043,low,-0.5244,0.2,28.802,13.8372,21.54577232
balanced,WI_1,FOODS_3_043,central,0.0,0.4,28.802,13.8372,28.802
balanced,WI_1,FOODS_3_043,high,0.5244,0.2,28.802,13.8372,36.05822768
balanced,WI_1,FOODS_3_043,very_high,1.2816,0.1,28.802,13.8372,46.535755519999995
balanced,WI_1,FOODS_3_044,very_low,-1.2816,0.1,46.4028,20.9504,19.55276736
balanced,WI_1,FOODS_3_044,low,-0.5244,0.2,46.4028,20.9504,35.416410240000005
balanced,WI_1,FOODS_3_044,central,0.0,0.4,46.4028,20.9504,46.4028
balanced,WI_1,FOODS_3_044,high,0.5244,0.2,46.4028,20.9504,57.389189759999994
balanced,WI_1,FOODS_3_044,very_high,1.2816,0.1,46.4028,20.9504,73.25283264
balanced,WI_1,FOODS_3_045,very_low,-1.2816,0.1,16.0271,4.6649,10.04856416
balanced,WI_1,FOODS_3_045,low,-0.5244,0.2,16.0271,4.6649,13.580826440000001
balanced,WI_1,FOODS_3_045,central,0.0,0.4,16.0271,4.6649,16.0271
balanced,WI_1,FOODS_3_045,high,0.5244,0.2,16.0271,4.6649,18.47337356
balanced,WI_1,FOODS_3_045,very_high,1.2816,0.1,16.0271,4.6649,22.005635840000004
balanced,WI_1,FOODS_3_046,very_low,-1.2816,0.1,40.7572,8.4481,29.930115039999997
balanced,WI_1,FOODS_3_046,low,-0.5244,0.2,40.7572,8.4481,36.327016359999995
balanced,WI_1,FOODS_3_046,central,0.0,0.4,40.7572,8.4481,40.7572
balanced,WI_1,FOODS_3_046,high,0.5244,0.2,40.7572,8.4481,45.18738364
balanced,WI_1,FOODS_3_046,very_high,1.2816,0.1,40.7572,8.4481,51.58428496
balanced,WI_1,FOODS_3_047,very_low,-1.2816,0.1,50.2294,10.9094,36.247912959999994
balanced,WI_1,FOODS_3_047,low,-0.5244,0.2,50.2294,10.9094,44.50851064
balanced,WI_1,FOODS_3_047,central,0.0,0.4,50.2294,10.9094,50.2294
balanced,WI_1,FOODS_3_047,high,0.5244,0.2,50.2294,10.9094,55.95028936
balanced,WI_1,FOODS_3_047,very_high,1.2816,0.1,50.2294,10.9094,64.21088704
balanced,WI_1,FOODS_3_048,very_low,-1.2816,0.1,94.3065,33.9839,50.75273376
balanced,WI_1,FOODS_3_048,low,-0.5244,0.2,94.3065,33.9839,76.48534284
balanced,WI_1,FOODS_3_048,central,0.0,0.4,94.3065,33.9839,94.3065
balanced,WI_1,FOODS_3_048,high,0.5244,0.2,94.3065,33.9839,112.12765716
balanced,WI_1,FOODS_3_048,very_high,1.2816,0.1,94.3065,33.9839,137.86026624
balanced,WI_1,FOODS_3_049,very_low,-1.2816,0.1,10.2734,3.7685,5.4436904
balanced,WI_1,FOODS_3_049,low,-0.5244,0.2,10.2734,3.7685,8.297198600000002
balanced,WI_1,FOODS_3_049,central,0.0,0.4,10.2734,3.7685,10.2734
balanced,WI_1,FOODS_3_049,high,0.5244,0.2,10.2734,3.7685,12.2496014
balanced,WI_1,FOODS_3_049,very_high,1.2816,0.1,10.2734,3.7685,15.1031096
balanced,WI_1,FOODS_3_050,very_low,-1.2816,0.1,8.9472,3.1291,4.93694544
balanced,WI_1,FOODS_3_050,low,-0.5244,0.2,8.9472,3.1291,7.3062999600000005
balanced,WI_1,FOODS_3_050,central,0.0,0.4,8.9472,3.1291,8.9472
balanced,WI_1,FOODS_3_050,high,0.5244,0.2,8.9472,3.1291,10.58810004
balanced,WI_1,FOODS_3_050,very_high,1.2816,0.1,8.9472,3.1291,12.957454560000002
near_full,CA_1,FOODS_3_001,very_low,-1.2816,0.1,15.0125,9.973,2.231103199999998
near_full,CA_1,FOODS_3_001,low,-0.5244,0.2,15.0125,9.973,9.7826588
near_full,CA_1,FOODS_3_001,central,0.0,0.4,15.0125,9.973,15.0125
near_full,CA_1,FOODS_3_001,high,0.5244,0.2,15.0125,9.973,20.2423412
near_full,CA_1,FOODS_3_001,very_high,1.2816,0.1,15.0125,9.973,27.7938968
near_full,CA_1,FOODS_3_002,very_low,-1.2816,0.1,33.0824,33.4861,0.0
near_full,CA_1,FOODS_3_002,low,-0.5244,0.2,33.0824,33.4861,15.52228916
near_full,CA_1,FOODS_3_002,central,0.0,0.4,33.0824,33.4861,33.0824
near_full,CA_1,FOODS_3_002,high,0.5244,0.2,33.0824,33.4861,50.64251084
near_full,CA_1,FOODS_3_002,very_high,1.2816,0.1,33.0824,33.4861,75.99818576000001
near_full,CA_1,FOODS_3_003,very_low,-1.2816,0.1,22.6687,16.7706,1.1754990399999983
near_full,CA_1,FOODS_3_003,low,-0.5244,0.2,22.6687,16.7706,13.87419736
near_full,CA_1,FOODS_3_003,central,0.0,0.4,22.6687,16.7706,22.6687
near_full,CA_1,FOODS_3_003,high,0.5244,0.2,22.6687,16.7706,31.463202640000002
near_full,CA_1,FOODS_3_003,very_high,1.2816,0.1,22.6687,16.7706,44.161900960000004
near_full,CA_1,FOODS_3_004,very_low,-1.2816,0.1,26.5785,7.0569,17.534376959999996
near_full,CA_1,FOODS_3_004,low,-0.5244,0.2,26.5785,7.0569,22.87786164
near_full,CA_1,FOODS_3_004,central,0.0,0.4,26.5785,7.0569,26.5785
near_full,CA_1,FOODS_3_004,high,0.5244,0.2,26.5785,7.0569,30.279138359999997
near_full,CA_1,FOODS_3_004,very_high,1.2816,0.1,26.5785,7.0569,35.62262304
near_full,CA_1,FOODS_3_005,very_low,-1.2816,0.1,14.7079,5.6627,7.45058368
near_full,CA_1,FOODS_3_005,low,-0.5244,0.2,14.7079,5.6627,11.73838012
near_full,CA_1,FOODS_3_005,central,0.0,0.4,14.7079,5.6627,14.7079
near_full,CA_1,FOODS_3_005,high,0.5244,0.2,14.7079,5.6627,17.677419880000002
near_full,CA_1,FOODS_3_005,very_high,1.2816,0.1,14.7079,5.6627,21.96521632
near_full,CA_1,FOODS_3_006,very_low,-1.2816,0.1,13.4888,4.9844,7.100792959999999
near_full,CA_1,FOODS_3_006,low,-0.5244,0.2,13.4888,4.9844,10.87498064
near_full,CA_1,FOODS_3_006,central,0.0,0.4,13.4888,4.9844,13.4888
near_full,CA_1,FOODS_3_006,high,0.5244,0.2,13.4888,4.9844,16.10261936
near_full,CA_1,FOODS_3_006,very_high,1.2816,0.1,13.4888,4.9844,19.87680704
near_full,CA_1,FOODS_3_007,very_low,-1.2816,0.1,151.4111,68.4641,63.66750944
near_full,CA_1,FOODS_3_007,low,-0.5244,0.2,151.4111,68.4641,115.50852596000001
near_full,CA_1,FOODS_3_007,central,0.0,0.4,151.4111,68.4641,151.4111
near_full,CA_1,FOODS_3_007,high,0.5244,0.2,151.4111,68.4641,187.31367404
near_full,CA_1,FOODS_3_007,very_high,1.2816,0.1,151.4111,68.4641,239.15469056
near_full,CA_1,FOODS_3_008,very_low,-1.2816,0.1,37.6984,101.1057,0.0
near_full,CA_1,FOODS_3_008,low,-0.5244,0.2,37.6984,101.1057,0.0
near_full,CA_1,FOODS_3_008,central,0.0,0.4,37.6984,101.1057,37.6984
near_full,CA_1,FOODS_3_008,high,0.5244,0.2,37.6984,101.1057,90.71822907999999
near_full,CA_1,FOODS_3_008,very_high,1.2816,0.1,37.6984,101.1057,167.27546512
near_full,CA_1,FOODS_3_009,very_low,-1.2816,0.1,14.8417,7.5833,5.122942719999999
near_full,CA_1,FOODS_3_009,low,-0.5244,0.2,14.8417,7.5833,10.865017479999999
near_full,CA_1,FOODS_3_009,central,0.0,0.4,14.8417,7.5833,14.8417
near_full,CA_1,FOODS_3_009,high,0.5244,0.2,14.8417,7.5833,18.81838252
near_full,CA_1,FOODS_3_009,very_high,1.2816,0.1,14.8417,7.5833,24.56045728
near_full,CA_1,FOODS_3_010,very_low,-1.2816,0.1,24.1869,5.801,16.7523384
near_full,CA_1,FOODS_3_010,low,-0.5244,0.2,24.1869,5.801,21.1448556
near_full,CA_1,FOODS_3_010,central,0.0,0.4,24.1869,5.801,24.1869
near_full,CA_1,FOODS_3_010,high,0.5244,0.2,24.1869,5.801,27.228944400000003
near_full,CA_1,FOODS_3_010,very_high,1.2816,0.1,24.1869,5.801,31.621461600000004
near_full,CA_1,FOODS_3_011,very_low,-1.2816,0.1,77.5664,24.3011,46.422110239999995
near_full,CA_1,FOODS_3_011,low,-0.5244,0.2,77.5664,24.3011,64.82290316
near_full,CA_1,FOODS_3_011,central,0.0,0.4,77.5664,24.3011,77.5664
near_full,CA_1,FOODS_3_011,high,0.5244,0.2,77.5664,24.3011,90.30989684000001
near_full,CA_1,FOODS_3_011,very_high,1.2816,0.1,77.5664,24.3011,108.71068976000001
near_full,CA_1,FOODS_3_012,very_low,-1.2816,0.1,60.672,18.0803,37.50028751999999
near_full,CA_1,FOODS_3_012,low,-0.5244,0.2,60.672,18.0803,51.190690679999996
near_full,CA_1,FOODS_3_012,central,0.0,0.4,60.672,18.0803,60.672
near_full,CA_1,FOODS_3_012,high,0.5244,0.2,60.672,18.0803,70.15330931999999
near_full,CA_1,FOODS_3_012,very_high,1.2816,0.1,60.672,18.0803,83.84371248
near_full,CA_1,FOODS_3_013,very_low,-1.2816,0.1,78.9084,30.4405,39.8958552
near_full,CA_1,FOODS_3_013,low,-0.5244,0.2,78.9084,30.4405,62.9454018
near_full,CA_1,FOODS_3_013,central,0.0,0.4,78.9084,30.4405,78.9084
near_full,CA_1,FOODS_3_013,high,0.5244,0.2,78.9084,30.4405,94.8713982
near_full,CA_1,FOODS_3_013,very_high,1.2816,0.1,78.9084,30.4405,117.9209448
near_full,CA_1,FOODS_3_014,very_low,-1.2816,0.1,24.1603,13.0318,7.458745119999996
near_full,CA_1,FOODS_3_014,low,-0.5244,0.2,24.1603,13.0318,17.32642408
near_full,CA_1,FOODS_3_014,central,0.0,0.4,24.1603,13.0318,24.1603
near_full,CA_1,FOODS_3_014,high,0.5244,0.2,24.1603,13.0318,30.99417592
near_full,CA_1,FOODS_3_014,very_high,1.2816,0.1,24.1603,13.0318,40.86185488
near_full,CA_1,FOODS_3_015,very_low,-1.2816,0.1,49.3666,41.5996,0.0
near_full,CA_1,FOODS_3_015,low,-0.5244,0.2,49.3666,41.5996,27.55176976
near_full,CA_1,FOODS_3_015,central,0.0,0.4,49.3666,41.5996,49.3666
near_full,CA_1,FOODS_3_015,high,0.5244,0.2,49.3666,41.5996,71.18143024
near_full,CA_1,FOODS_3_015,very_high,1.2816,0.1,49.3666,41.5996,102.68064736
near_full,CA_1,FOODS_3_016,very_low,-1.2816,0.1,73.5464,25.3541,41.05258544000001
near_full,CA_1,FOODS_3_016,low,-0.5244,0.2,73.5464,25.3541,60.25070996000001
near_full,CA_1,FOODS_3_016,central,0.0,0.4,73.5464,25.3541,73.5464
near_full,CA_1,FOODS_3_016,high,0.5244,0.2,73.5464,25.3541,86.84209004
near_full,CA_1,FOODS_3_016,very_high,1.2816,0.1,73.5464,25.3541,106.04021456000001
near_full,CA_1,FOODS_3_017,very_low,-1.2816,0.1,4.6592,2.4302,1.54465568
near_full,CA_1,FOODS_3_017,low,-0.5244,0.2,4.6592,2.4302,3.38480312
near_full,CA_1,FOODS_3_017,central,0.0,0.4,4.6592,2.4302,4.6592
near_full,CA_1,FOODS_3_017,high,0.5244,0.2,4.6592,2.4302,5.9335968800000005
near_full,CA_1,FOODS_3_017,very_high,1.2816,0.1,4.6592,2.4302,7.7737443200000005
near_full,CA_1,FOODS_3_018,very_low,-1.2816,0.1,39.9882,15.9651,19.527327839999998
near_full,CA_1,FOODS_3_018,low,-0.5244,0.2,39.9882,15.9651,31.616101559999997
near_full,CA_1,FOODS_3_018,central,0.0,0.4,39.9882,15.9651,39.9882
near_full,CA_1,FOODS_3_018,high,0.5244,0.2,39.9882,15.9651,48.36029844
near_full,CA_1,FOODS_3_018,very_high,1.2816,0.1,39.9882,15.9651,60.44907216
near_full,CA_1,FOODS_3_019,very_low,-1.2816,0.1,30.6453,7.063,21.5933592
near_full,CA_1,FOODS_3_019,low,-0.5244,0.2,30.6453,7.063,26.9414628
near_full,CA_1,FOODS_3_019,central,0.0,0.4,30.6453,7.063,30.6453
near_full,CA_1,FOODS_3_019,high,0.5244,0.2,30.6453,7.063,34.3491372
near_full,CA_1,FOODS_3_019,very_high,1.2816,0.1,30.6453,7.063,39.6972408
near_full,CA_1,FOODS_3_020,very_low,-1.2816,0.1,291.9417,135.8334,117.85761456
near_full,CA_1,FOODS_3_020,low,-0.5244,0.2,291.9417,135.8334,220.71066504000004
near_full,CA_1,FOODS_3_020,central,0.0,0.4,291.9417,135.8334,291.9417
near_full,CA_1,FOODS_3_020,high,0.5244,0.2,291.9417,135.8334,363.17273496
near_full,CA_1,FOODS_3_020,very_high,1.2816,0.1,291.9417,135.8334,466.02578544000005
near_full,CA_1,FOODS_3_021,very_low,-1.2816,0.1,36.1377,9.9041,23.444605440000004
near_full,CA_1,FOODS_3_021,low,-0.5244,0.2,36.1377,9.9041,30.943989960000003
near_full,CA_1,FOODS_3_021,central,0.0,0.4,36.1377,9.9041,36.1377
near_full,CA_1,FOODS_3_021,high,0.5244,0.2,36.1377,9.9041,41.33141004
near_full,CA_1,FOODS_3_021,very_high,1.2816,0.1,36.1377,9.9041,48.83079456
near_full,CA_1,FOODS_3_022,very_low,-1.2816,0.1,6.5359,3.4998,2.050556319999999
near_full,CA_1,FOODS_3_022,low,-0.5244,0.2,6.5359,3.4998,4.70060488
near_full,CA_1,FOODS_3_022,central,0.0,0.4,6.5359,3.4998,6.5359
near_full,CA_1,FOODS_3_022,high,0.5244,0.2,6.5359,3.4998,8.37119512
near_full,CA_1,FOODS_3_022,very_high,1.2816,0.1,6.5359,3.4998,11.021243680000001
near_full,CA_1,FOODS_3_023,very_low,-1.2816,0.1,47.4286,7.8386,37.382650240000004
near_full,CA_1,FOODS_3_023,low,-0.5244,0.2,47.4286,7.8386,43.31803816
near_full,CA_1,FOODS_3_023,central,0.0,0.4,47.4286,7.8386,47.4286
near_full,CA_1,FOODS_3_023,high,0.5244,0.2,47.4286,7.8386,51.539161840000006
near_full,CA_1,FOODS_3_023,very_high,1.2816,0.1,47.4286,7.8386,57.47454976
near_full,CA_1,FOODS_3_024,very_low,-1.2816,0.1,48.9517,143.1361,0.0
near_full,CA_1,FOODS_3_024,low,-0.5244,0.2,48.9517,143.1361,0.0
near_full,CA_1,FOODS_3_024,central,0.0,0.4,48.9517,143.1361,48.9517
near_full,CA_1,FOODS_3_024,high,0.5244,0.2,48.9517,143.1361,124.01227084
near_full,CA_1,FOODS_3_024,very_high,1.2816,0.1,48.9517,143.1361,232.39492576000004
near_full,CA_1,FOODS_3_025,very_low,-1.2816,0.1,37.7439,8.9134,26.32048656
near_full,CA_1,FOODS_3_025,low,-0.5244,0.2,37.7439,8.9134,33.069713039999996
near_full,CA_1,FOODS_3_025,central,0.0,0.4,37.7439,8.9134,37.7439
near_full,CA_1,FOODS_3_025,high,0.5244,0.2,37.7439,8.9134,42.41808696
near_full,CA_1,FOODS_3_025,very_high,1.2816,0.1,37.7439,8.9134,49.167313439999994
near_full,CA_1,FOODS_3_026,very_low,-1.2816,0.1,59.7591,8.5001,48.865371839999995
near_full,CA_1,FOODS_3_026,low,-0.5244,0.2,59.7591,8.5001,55.30164756
near_full,CA_1,FOODS_3_026,central,0.0,0.4,59.7591,8.5001,59.7591
near_full,CA_1,FOODS_3_026,high,0.5244,0.2,59.7591,8.5001,64.21655244
near_full,CA_1,FOODS_3_026,very_high,1.2816,0.1,59.7591,8.5001,70.65282816
near_full,CA_1,FOODS_3_027,very_low,-1.2816,0.1,25.8061,9.9898,13.00317232
near_full,CA_1,FOODS_3_027,low,-0.5244,0.2,25.8061,9.9898,20.56744888
near_full,CA_1,FOODS_3_027,central,0.0,0.4,25.8061,9.9898,25.8061
near_full,CA_1,FOODS_3_027,high,0.5244,0.2,25.8061,9.9898,31.04475112
near_full,CA_1,FOODS_3_027,very_high,1.2816,0.1,25.8061,9.9898,38.609027680000004
near_full,CA_1,FOODS_3_028,very_low,-1.2816,0.1,45.2696,7.0564,36.226117759999994
near_full,CA_1,FOODS_3_028,low,-0.5244,0.2,45.2696,7.0564,41.56922384
near_full,CA_1,FOODS_3_028,central,0.0,0.4,45.2696,7.0564,45.2696
near_full,CA_1,FOODS_3_028,high,0.5244,0.2,45.2696,7.0564,48.969976159999995
near_full,CA_1,FOODS_3_028,very_high,1.2816,0.1,45.2696,7.0564,54.31308224
near_full,CA_1,FOODS_3_029,very_low,-1.2816,0.1,35.37,10.9493,21.33737712
near_full,CA_1,FOODS_3_029,low,-0.5244,0.2,35.37,10.9493,29.628187079999996
near_full,CA_1,FOODS_3_029,central,0.0,0.4,35.37,10.9493,35.37
near_full,CA_1,FOODS_3_029,high,0.5244,0.2,35.37,10.9493,41.11181292
near_full,CA_1,FOODS_3_029,very_high,1.2816,0.1,35.37,10.9493,49.402622879999996
near_full,CA_1,FOODS_3_030,very_low,-1.2816,0.1,239.1191,103.5872,106.36174448
near_full,CA_1,FOODS_3_030,low,-0.5244,0.2,239.1191,103.5872,184.79797232
near_full,CA_1,FOODS_3_030,central,0.0,0.4,239.1191,103.5872,239.1191
near_full,CA_1,FOODS_3_030,high,0.5244,0.2,239.1191,103.5872,293.44022768
near_full,CA_1,FOODS_3_030,very_high,1.2816,0.1,239.1191,103.5872,371.87645552000004
near_full,CA_1,FOODS_3_031,very_low,-1.2816,0.1,33.3034,6.8015,24.586597600000005
near_full,CA_1,FOODS_3_031,low,-0.5244,0.2,33.3034,6.8015,29.736693400000004
near_full,CA_1,FOODS_3_031,central,0.0,0.4,33.3034,6.8015,33.3034
near_full,CA_1,FOODS_3_031,high,0.5244,0.2,33.3034,6.8015,36.8701066
